metric_name,value,timestamp,request,request_id,rejection_reason,rejection_time,vehicle_id,assignment_time,request_origin,request_destination,origin_stop,destination_stop,estimated_pickup_time,estimated_dropoff_time,waiting_time_mins,in_vehicle_time_mins,passenger_id,origin,stop_id,destination
passenger.walk_time_from_destination_stop,24.088775510204083,2024-10-24 14:37:46,,,,,,,,,,"{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",,,,,P323,,,"{'id': '9b85d31f-04b6-4377-91ba-37c34ef441f5', 'lat': 37.21099552824621, 'lon': 126.82198517682072}"
vehicle.empty_distance,312.9530212828188,2024-10-24 14:37:59,,,,,vehicle_4,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:37:59,,,,,vehicle_4,,,,,,,,,,,,,
passenger.wait_time,334.0,2024-10-24 14:38:00,,R329,,,vehicle_4,,,,,,,,,,P329,,0765351c-1628-44dd-af4e-8bb0447ab058,
passenger.walk_time_to_origin_stop,335.62928571428574,2024-10-24 14:39:00,,R330,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,,P330,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.977105', 'current_load': 0.0, 'id': 'a46a991c-d705-4052-9100-dc36a80eacb7', 'location': {'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:06:17', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.977106'}",,
vehicle.occupied_distance,3224.9670626016346,2024-10-24 14:39:03,,,,,vehicle_0,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:39:03,,,,,vehicle_0,,,,,,,,,,,,,
passenger.ride_time,389.0,2024-10-24 14:39:04,,,,,vehicle_0,,,,,,,,,,P328,,,
request.received,1.0,2024-10-24 14:40:08,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'c2b2f2d5-bb4e-4c5d-ba5d-94ceb4a8bac0', 'lat': 37.2029878120032, 'lon': 126.83112464991792}, 'estimated_price': None, 'id': 'R334', 'origin': {'id': '80c65a08-0e43-48a6-b688-ed5308365cde', 'lat': 37.20575945553151, 'lon': 126.83456511082343}, 'passenger_id': 'P334', 'request_time': '2024-10-24T14:40:08', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:40:11,,R334,,,vehicle_1,2024-10-24T14:40:11,"{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}","{'id': '88ee547c-c497-41c8-ac69-70628a5bcebc', 'lat': 37.20223371, 'lon': 126.8322847}","{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}","{'id': '88ee547c-c497-41c8-ac69-70628a5bcebc', 'lat': 37.20223371, 'lon': 126.8322847}",2024-10-24T14:45:00.488752,2024-10-24T14:45:36.926506,1.405986,0.6072959,,,,
passenger.walk_time_from_destination_stop,161.8137755102041,2024-10-24 14:41:46,,,,,,,,,,"{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",,,,,P328,,,"{'id': '8a09674d-763d-4bf5-a33d-c6a4115f2ee5', 'lat': 37.2087212498512, 'lon': 126.82884274197116}"
vehicle.occupied_distance,1958.075380949763,2024-10-24 14:41:56,,,,,vehicle_4,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:41:56,,,,,vehicle_4,,,,,,,,,,,,,
passenger.ride_time,237.0,2024-10-24 14:41:57,,,,,vehicle_4,,,,,,,,,,P329,,,
passenger.walk_time_from_destination_stop,62.71989795918367,2024-10-24 14:43:00,,,,,,,,,,"{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}",,,,,P329,,,"{'id': '0f5ff4fc-8f0b-4874-acfc-90e6c62857e4', 'lat': 37.205535145106225, 'lon': 126.8336033996115}"
passenger.walk_time_to_origin_stop,207.12959183673476,2024-10-24 14:43:40,,R334,,,,,,,"{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}",,,,,,P334,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:53.161383', 'current_load': 0.0, 'id': '243c4526-5cc4-4c1d-be41-c352c44d81db', 'location': {'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:26:59', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:53.161384'}",,
request.received,1.0,2024-10-24 14:44:47,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'fda59803-7947-4e8e-9a0b-e80d5d46ecfa', 'lat': 37.21146207557298, 'lon': 126.822602302593}, 'estimated_price': None, 'id': 'R335', 'origin': {'id': '66c46858-80a9-49af-aeb3-aa42b7db3760', 'lat': 37.20921595749491, 'lon': 126.83099592735272}, 'passenger_id': 'P335', 'request_time': '2024-10-24T14:44:47', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:44:50,,R335,,,vehicle_5,2024-10-24T14:44:50,"{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",2024-10-24T14:46:51.869126,2024-10-24T14:48:57.800168,1.6393153666666669,4.230002795802119,,,,
request.received,1.0,2024-10-24 14:45:07,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'cd541646-169f-40e5-bedd-d2d9828e3ed7', 'lat': 37.204898199626655, 'lon': 126.8255643202626}, 'estimated_price': None, 'id': 'R336', 'origin': {'id': 'c687a357-3ded-4a8d-ab8b-cb01a20be365', 'lat': 37.21134661708137, 'lon': 126.82337128759744}, 'passenger_id': 'P336', 'request_time': '2024-10-24T14:45:07', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 14:45:09,,R336,no_viable_destination_stops,2024-10-24T14:45:09,,,,,,,,,,,,,,
passenger.walk_time_to_origin_stop,25.510204081632654,2024-10-24 14:45:17,,R335,,,,,,,"{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",,,,,,P335,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:45.553271', 'current_load': 0.0, 'id': '2553530b-e990-4cc5-871d-897d624a578c', 'location': {'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:10:38', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:45.553272'}",,
vehicle.empty_distance,1023.4998182331166,2024-10-24 14:46:53,,,,,vehicle_5,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:46:53,,,,,vehicle_5,,,,,,,,,,,,,
passenger.wait_time,97.0,2024-10-24 14:46:54,,R335,,,vehicle_5,,,,,,,,,,P335,,2553530b-e990-4cc5-871d-897d624a578c,
vehicle.occupied_distance,3581.089409986477,2024-10-24 14:47:21,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:47:21,,,,,vehicle_1,,,,,,,,,,,,,
passenger.ride_time,1054.0,2024-10-24 14:47:22,,,,,vehicle_1,,,,,,,,,,P326,,,
request.received,1.0,2024-10-24 14:48:51,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '289e1f1c-2abb-4e0c-ae3a-82e2a54f1dc1', 'lat': 37.215819302800575, 'lon': 126.83138443525186}, 'estimated_price': None, 'id': 'R337', 'origin': {'id': '95872900-97cd-4dee-a351-419d7062c536', 'lat': 37.21123186168218, 'lon': 126.82103793262496}, 'passenger_id': 'P337', 'request_time': '2024-10-24T14:48:51', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:48:54,,R337,,,vehicle_0,2024-10-24T14:48:54,"{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}","{'id': '74df0eba-4854-4cfd-bbf8-20bd2ad5b15e', 'lat': 37.21551332, 'lon': 126.8312099}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}","{'id': '74df0eba-4854-4cfd-bbf8-20bd2ad5b15e', 'lat': 37.21551332, 'lon': 126.8312099}",2024-10-24T14:51:02.258909,2024-10-24T14:53:10.071241,0.4593406666666667,4.367854020175981,,,,
vehicle.occupied_distance,1007.3555791087824,2024-10-24 14:48:55,,,,,vehicle_5,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:48:55,,,,,vehicle_5,,,,,,,,,,,,,
passenger.ride_time,122.0,2024-10-24 14:48:56,,,,,vehicle_5,,,,,,,,,,P335,,,
passenger.walk_time_from_destination_stop,25.510204081632654,2024-10-24 14:49:22,,,,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,P335,,,"{'id': 'fda59803-7947-4e8e-9a0b-e80d5d46ecfa', 'lat': 37.21146207557298, 'lon': 126.822602302593}"
vehicle.empty_distance,1140.8164306208819,2024-10-24 14:49:39,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:49:39,,,,,vehicle_1,,,,,,,,,,,,,
passenger.wait_time,640.0,2024-10-24 14:49:40,,R330,,,vehicle_1,,,,,,,,,,P330,,a46a991c-d705-4052-9100-dc36a80eacb7,
request.received,1.0,2024-10-24 14:49:52,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'ff6de0c1-ad84-41ce-a4b4-117d804db64d', 'lat': 37.210454277629815, 'lon': 126.8212500838034}, 'estimated_price': None, 'id': 'R338', 'origin': {'id': '4975bfab-6ba2-483f-8c09-21c6201575f4', 'lat': 37.20438241079427, 'lon': 126.84164297627018}, 'passenger_id': 'P338', 'request_time': '2024-10-24T14:49:52', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:49:55,,R338,,,vehicle_8,2024-10-24T14:49:55,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",2024-10-24T14:51:15.854404,2024-10-24T14:56:37.927515,1.2223693166666665,6.8154585928938145,,,,
request.received,1.0,2024-10-24 14:50:00,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '39582eb9-485d-4f1f-9edb-0b1bf50f2f6d', 'lat': 37.20679050791294, 'lon': 126.83238660736065}, 'estimated_price': None, 'id': 'R339', 'origin': {'id': 'dd83f0ad-8880-4deb-b98e-05e63e69cb77', 'lat': 37.20129924905208, 'lon': 126.8301742047637}, 'passenger_id': 'P339', 'request_time': '2024-10-24T14:50:00', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 14:50:02,,R339,no_viable_destination_stops,2024-10-24T14:50:02,,,,,,,,,,,,,,
passenger.walk_time_to_origin_stop,9.512244897959183,2024-10-24 14:50:06,,R338,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,,P338,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:48.809419', 'current_load': 0.0, 'id': '17f1a065-8d53-422c-a56d-86dc0895aa0e', 'location': {'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}, 'metadata': {'area_id': 'area_3720_12684', 'creation_time': '2024-10-24T07:13:40', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:48.809420'}",,
request.received,1.0,2024-10-24 14:50:09,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5e2486c4-8e76-4158-9a0c-e8c165f7878e', 'lat': 37.210082483017445, 'lon': 126.81889660874828}, 'estimated_price': None, 'id': 'R340', 'origin': {'id': '0a264417-1dee-42b3-aa58-4d38c2ef6cb1', 'lat': 37.202669149810504, 'lon': 126.82383545561731}, 'passenger_id': 'P340', 'request_time': '2024-10-24T14:50:09', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:50:12,,R340,,,vehicle_7,2024-10-24T14:50:12,"{'id': '00e4bd5b-83d3-4047-be9d-3c9a846bb754', 'lat': 37.20244545, 'lon': 126.824011}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': '00e4bd5b-83d3-4047-be9d-3c9a846bb754', 'lat': 37.20244545, 'lon': 126.824011}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",2024-10-24T14:50:58.895002,2024-10-24T14:52:57.567188,0.3897466333333333,2.8594531422199054,,,,
passenger.walk_time_from_destination_stop,193.29591836734699,2024-10-24 14:50:36,,,,,,,,,,"{'id': '2e32954c-876a-482f-b35a-7a8649ffbbf0', 'lat': 37.20394621, 'lon': 126.8224725}",,,,,P326,,,"{'id': '5fd3b00d-4373-4250-9323-774ab89b9a9f', 'lat': 37.203456210691726, 'lon': 126.82305101459484}"
passenger.walk_time_to_origin_stop,102.6984693877551,2024-10-24 14:50:38,,R337,,,,,,,"{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",,,,,,P337,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:42.759777', 'current_load': 0.0, 'id': 'aa733a41-8914-4d70-970f-c65b38db0bca', 'location': {'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:01:57', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:42.759778'}",,
passenger.walk_time_to_origin_stop,25.510204081632654,2024-10-24 14:50:39,,R340,,,,,,,"{'id': '00e4bd5b-83d3-4047-be9d-3c9a846bb754', 'lat': 37.20244545, 'lon': 126.824011}",,,,,,P340,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:33:20.240843', 'current_load': 0.0, 'id': 'f36169f5-aaa2-4dcf-b554-eda6ef6dc9c9', 'location': {'id': '00e4bd5b-83d3-4047-be9d-3c9a846bb754', 'lat': 37.20244545, 'lon': 126.824011}, 'metadata': {'area_id': 'area_3720_12682', 'creation_time': '2024-10-24T08:58:23', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:33:20.240845'}",,
request.received,1.0,2024-10-24 14:50:47,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '2de78ab8-0009-43b5-b9b9-6d71cb1c0524', 'lat': 37.20798490336416, 'lon': 126.81716964588978}, 'estimated_price': None, 'id': 'R341', 'origin': {'id': 'd1d98dcb-616e-451d-9338-80b071b732ec', 'lat': 37.20114810700975, 'lon': 126.82993784329088}, 'passenger_id': 'P341', 'request_time': '2024-10-24T14:50:47', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:50:50,,R341,,,vehicle_2,2024-10-24T14:50:50,"{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}","{'id': '6dbb35a0-8487-41c8-b302-d9d5d04335d0', 'lat': 37.20896206, 'lon': 126.8186337}","{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}","{'id': '6dbb35a0-8487-41c8-b302-d9d5d04335d0', 'lat': 37.20896206, 'lon': 126.8186337}",2024-10-24T14:53:41.879036,2024-10-24T14:56:46.606352,0.3189720333333333,6.043439188883993,,,,
vehicle.empty_distance,398.96536791874246,2024-10-24 14:51:00,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:51:00,,,,,vehicle_7,,,,,,,,,,,,,
passenger.wait_time,22.0,2024-10-24 14:51:01,,R340,,,vehicle_7,,,,,,,,,,P340,,f36169f5-aaa2-4dcf-b554-eda6ef6dc9c9,
vehicle.empty_distance,1076.726714150594,2024-10-24 14:51:04,,,,,vehicle_0,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:51:04,,,,,vehicle_0,,,,,,,,,,,,,
passenger.wait_time,27.0,2024-10-24 14:51:05,,R337,,,vehicle_0,,,,,,,,,,P337,,aa733a41-8914-4d70-970f-c65b38db0bca,
vehicle.empty_distance,681.847188163617,2024-10-24 14:51:17,,,,,vehicle_8,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:51:17,,,,,vehicle_8,,,,,,,,,,,,,
passenger.wait_time,72.0,2024-10-24 14:51:18,,R338,,,vehicle_8,,,,,,,,,,P338,,17f1a065-8d53-422c-a56d-86dc0895aa0e,
request.received,1.0,2024-10-24 14:51:18,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '3d6ba0f8-bbab-40c1-a03f-7f1680cc73d8', 'lat': 37.21063442631481, 'lon': 126.83237350363096}, 'estimated_price': None, 'id': 'R342', 'origin': {'id': '266f92ae-ba8e-407f-8c96-046169c5846c', 'lat': 37.20584475737352, 'lon': 126.83884258995394}, 'passenger_id': 'P342', 'request_time': '2024-10-24T14:51:18', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:51:21,,R342,,,vehicle_0,2024-10-24T14:51:21,"{'id': '8c44a28b-1967-4402-ac5c-11e00c950fe4', 'lat': 37.20639593, 'lon': 126.8374391}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '8c44a28b-1967-4402-ac5c-11e00c950fe4', 'lat': 37.20639593, 'lon': 126.8374391}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",2024-10-24T14:54:55.065076,2024-10-24T15:00:49.752479,1.54396555,5.911456716666667,,,,
request.received,1.0,2024-10-24 14:52:41,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '32292505-deb6-48db-8e10-a16fd8b35f10', 'lat': 37.20185854162406, 'lon': 126.82550378916686}, 'estimated_price': None, 'id': 'R343', 'origin': {'id': 'ad0f7699-a3e4-40d3-a61a-800655996389', 'lat': 37.21010276248356, 'lon': 126.82281626598495}, 'passenger_id': 'P343', 'request_time': '2024-10-24T14:52:41', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:52:44,,R343,,,vehicle_2,2024-10-24T14:52:44,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '0fd04433-1674-4979-896b-73a70eade9f2', 'lat': 37.2013352, 'lon': 126.8251604}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '0fd04433-1674-4979-896b-73a70eade9f2', 'lat': 37.2013352, 'lon': 126.8251604}",2024-10-24T14:58:27.875259,2024-10-24T15:01:36.909010,0.17076621666666666,3.1505625166666666,,,,
vehicle.occupied_distance,946.8893125627661,2024-10-24 14:52:55,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:52:55,,,,,vehicle_7,,,,,,,,,,,,,
passenger.ride_time,115.0,2024-10-24 14:52:56,,,,,vehicle_7,,,,,,,,,,P340,,,
vehicle.occupied_distance,1681.6757435074624,2024-10-24 14:53:02,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:53:02,,,,,vehicle_1,,,,,,,,,,,,,
passenger.ride_time,203.0,2024-10-24 14:53:03,,,,,vehicle_1,,,,,,,,,,P330,,,
passenger.walk_time_from_destination_stop,22.29489795918368,2024-10-24 14:53:19,,,,,,,,,,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",,,,,P340,,,"{'id': '5e2486c4-8e76-4158-9a0c-e8c165f7878e', 'lat': 37.210082483017445, 'lon': 126.81889660874828}"
passenger.walk_time_to_origin_stop,123.42714285714287,2024-10-24 14:53:26,,R342,,,,,,,"{'id': '8c44a28b-1967-4402-ac5c-11e00c950fe4', 'lat': 37.20639593, 'lon': 126.8374391}",,,,,,P342,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:58.731834', 'current_load': 0.0, 'id': 'd4c4d501-9315-455e-bcf9-f4cc3b605ba8', 'location': {'id': '8c44a28b-1967-4402-ac5c-11e00c950fe4', 'lat': 37.20639593, 'lon': 126.8374391}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:39:37', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:58.731835'}",,
passenger.walk_time_to_origin_stop,154.7407142857143,2024-10-24 14:53:26,,R341,,,,,,,"{'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}",,,,,,P341,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:33:53.974900', 'current_load': 0.0, 'id': '38938432-3c19-4b7b-888c-ac89c91a697f', 'location': {'id': 'cbc1cac6-1a9a-47a6-b356-f41e56f7ca16', 'lat': 37.20069647, 'lon': 126.8300749}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T11:06:11', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:33:53.974902'}",,
request.received,1.0,2024-10-24 14:53:34,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5edd9d4b-8437-4a95-83e6-9991a699c52a', 'lat': 37.2128294462179, 'lon': 126.82198882926303}, 'estimated_price': None, 'id': 'R344', 'origin': {'id': 'd2a2ebcc-928a-461a-9f28-f340b91febbe', 'lat': 37.20053454735764, 'lon': 126.82595878185312}, 'passenger_id': 'P344', 'request_time': '2024-10-24T14:53:34', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 14:53:37,,R344,,,vehicle_7,2024-10-24T14:53:37,"{'id': 'bc1df7c7-b303-4853-ac53-757cb917871c', 'lat': 37.20003875, 'lon': 126.826558}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': 'bc1df7c7-b303-4853-ac53-757cb917871c', 'lat': 37.20003875, 'lon': 126.826558}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",2024-10-24T14:56:10.481273,2024-10-24T14:59:35.501615,0.08305693333333333,6.075026912477292,,,,
vehicle.empty_distance,615.9980626265257,2024-10-24 14:53:58,,,,,vehicle_2,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:53:58,,,,,vehicle_2,,,,,,,,,,,,,
passenger.wait_time,33.0,2024-10-24 14:53:59,,R341,,,vehicle_2,,,,,,,,,,P341,,38938432-3c19-4b7b-888c-ac89c91a697f,
passenger.walk_time_from_destination_stop,68.17428571428573,2024-10-24 14:54:12,,,,,,,,,,"{'id': '2bc44e47-92df-414c-ab3a-7c9791cd01b1', 'lat': 37.21335048, 'lon': 126.8325756}",,,,,P330,,,"{'id': 'b69944f3-ed2a-47e3-8fd2-c13fd2a299b1', 'lat': 37.212192782896615, 'lon': 126.83315545099198}"
vehicle.empty_distance,947.5497212724416,2024-10-24 14:54:57,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:54:57,,,,,vehicle_1,,,,,,,,,,,,,
passenger.wait_time,678.0,2024-10-24 14:54:58,,R334,,,vehicle_1,,,,,,,,,,P334,,243c4526-5cc4-4c1d-be41-c352c44d81db,
vehicle.occupied_distance,1916.4420847928452,2024-10-24 14:55:12,,,,,vehicle_0,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 14:55:12,,,,,vehicle_0,,,,,,,,,,,,,
passenger.wait_time,107.0,2024-10-24 14:55:13,,R342,,,vehicle_0,,,,,,,,,,P342,,d4c4d501-9315-455e-bcf9-f4cc3b605ba8,
