idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time,pickup_time,dropoff_time
1562,21,38,19,8930e039d57ffff,8930e039d07ffff,126.81803366640936,37.1969140691472,126.8238405187387,37.201197653009125,2024-10-24 19:27:37,2024-10-24 19:27:37,2024-10-24 19:32:37.000000000
1563,21,39,19,8930e039d57ffff,8930e039d03ffff,126.81783628889514,37.19627436951786,126.82215138812346,37.20149269319668,2024-10-24 19:27:53,2024-10-24 19:27:53,2024-10-24 19:33:12.850940420
1564,70,71,19,8930e038a13ffff,8930e038a0bffff,126.83814581790708,37.21003832453477,126.839292359514,37.205118383412255,2024-10-24 19:28:09,2024-10-24 19:28:09,2024-10-24 19:33:09.000000000
1565,39,50,19,8930e039d03ffff,8930e038e4fffff,126.82221995593667,37.20051168197986,126.8237371755408,37.211853132633415,2024-10-24 19:28:25,2024-10-24 19:28:25,2024-10-24 19:38:28.534266760
1566,51,26,19,8930e038e4bffff,8930e039d43ffff,126.81901818382757,37.211329081346854,126.818777247203,37.19450766668308,2024-10-24 19:29:01,2024-10-24 19:29:01,2024-10-24 19:38:55.130961862
1567,37,19,19,8930e039d0bffff,8930e039d67ffff,126.82146892456082,37.19610330613661,126.82896739647,37.196224658954264,2024-10-24 19:29:43,2024-10-24 19:29:43,2024-10-24 19:34:43.000000000
1568,51,50,19,8930e038e4bffff,8930e038e4fffff,126.82062148611024,37.21013150922087,126.82169751302096,37.21147968709569,2024-10-24 19:30:16,2024-10-24 19:30:16,2024-10-24 19:35:16.000000000
1569,26,70,19,8930e039d43ffff,8930e038a13ffff,126.81869773648924,37.1948733987965,126.836842104358,37.20944919122335,2024-10-24 19:30:20,2024-10-24 19:30:20,2024-10-24 19:35:20.000000000
1570,48,48,19,8930e038e67ffff,8930e038e67ffff,126.83144286707942,37.21434967164795,126.82888042014132,37.21478529789641,2024-10-24 19:30:36,2024-10-24 19:30:36,2024-10-24 19:35:36.000000000
1571,56,32,19,8930e038acfffff,8930e039d27ffff,126.83435321744028,37.205568284272054,126.8323731558383,37.2025849854106,2024-10-24 19:30:38,2024-10-24 19:30:38,2024-10-24 19:35:38.000000000
1572,50,37,19,8930e038e4fffff,8930e039d0bffff,126.82278223511564,37.21152007313454,126.82067135172058,37.197085986719834,2024-10-24 19:31:05,2024-10-24 19:31:05,2024-10-24 19:36:05.000000000
1573,33,10,19,8930e039d23ffff,8930e039d97ffff,126.82951131849106,37.19940472805591,126.81713124485783,37.21063780916372,2024-10-24 19:31:10,2024-10-24 19:31:10,2024-10-24 19:36:50.688894574
1574,70,26,19,8930e038a13ffff,8930e039d43ffff,126.83736077828664,37.20840687418815,126.81928040015032,37.19314184474382,2024-10-24 19:31:28,2024-10-24 19:31:28,2024-10-24 19:36:28.000000000
1575,50,60,19,8930e038e4fffff,8930e038a9bffff,126.82228281619,37.21223571037621,126.83305339963184,37.212965466381064,2024-10-24 19:31:54,2024-10-24 19:31:54,2024-10-24 19:36:54.000000000
1576,70,50,19,8930e038a13ffff,8930e038e4fffff,126.83748646984311,37.2084666739788,126.8219855957448,37.212507513805114,2024-10-24 19:31:59,2024-10-24 19:31:59,2024-10-24 19:36:59.000000000
1577,33,59,19,8930e039d23ffff,8930e038ac3ffff,126.82789946448646,37.20030515991934,126.83396229985988,37.20705956001678,2024-10-24 19:32:25,2024-10-24 19:32:25,2024-10-24 19:37:25.000000000
1578,70,50,19,8930e038a13ffff,8930e038e4fffff,126.83624505188328,37.20989084309278,126.82103625447152,37.211866574835305,2024-10-24 19:32:30,2024-10-24 19:32:30,2024-10-24 19:37:30.000000000
1579,37,51,19,8930e039d0bffff,8930e038e4bffff,126.82292350939343,37.197172836232085,126.8192662364034,37.2095177201926,2024-10-24 19:32:39,2024-10-24 19:32:39,2024-10-24 19:37:39.000000000
1580,37,18,19,8930e039d0bffff,8930e039d73ffff,126.8207969453166,37.19774768948817,126.8238654748184,37.19507333142895,2024-10-24 19:33:06,2024-10-24 19:33:06,2024-10-24 19:38:06.000000000
1581,51,39,19,8930e038e4bffff,8930e039d03ffff,126.82077081131138,37.211434941690435,126.82099305963524,37.2015781382154,2024-10-24 19:33:32,2024-10-24 19:33:32,2024-10-24 19:38:32.000000000
1582,51,55,19,8930e038e4bffff,8930e038ad3ffff,126.81850917245993,37.210270405993406,126.8294313200208,37.20786491251798,2024-10-24 19:33:45,2024-10-24 19:33:45,2024-10-24 19:38:45.000000000
1583,39,21,19,8930e039d03ffff,8930e039d57ffff,126.82238117745618,37.199517214594934,126.81897921083085,37.19704258059396,2024-10-24 19:33:47,2024-10-24 19:33:47,2024-10-24 19:42:30.956214440
1584,50,6,19,8930e038e4fffff,8930e039dabffff,126.82206751441772,37.210148513228624,126.82464699853344,37.204914282039304,2024-10-24 19:33:48,2024-10-24 19:33:48,2024-10-24 19:38:48.000000000
1585,51,37,19,8930e038e4bffff,8930e039d0bffff,126.81934620605682,37.21003773663501,126.82248597263032,37.19744395801363,2024-10-24 19:34:02,2024-10-24 19:34:02,2024-10-24 19:44:04.847934944
1586,64,58,19,8930e038a73ffff,8930e038ac7ffff,126.84213896241452,37.20439583388624,126.83595493240706,37.20737558907408,2024-10-24 19:34:38,2024-10-24 19:34:38,2024-10-24 19:39:38.000000000
1587,23,38,19,8930e039d4fffff,8930e039d07ffff,126.82139163704645,37.19209649415534,126.8234950328594,37.20181616283338,2024-10-24 19:35:15,2024-10-24 19:35:15,2024-10-24 19:40:15.000000000
1588,21,38,19,8930e039d57ffff,8930e039d07ffff,126.81883805997184,37.19667021964401,126.82515201350766,37.20121563139593,2024-10-24 19:35:16,2024-10-24 19:35:16,2024-10-24 19:40:16.000000000
1589,29,39,19,8930e039d33ffff,8930e039d03ffff,126.826705536854,37.201648660493944,126.82253236978516,37.20019437004518,2024-10-24 19:35:33,2024-10-24 19:35:33,2024-10-24 19:42:24.039687600
1590,51,26,19,8930e038e4bffff,8930e039d43ffff,126.81921987376388,37.210723248215935,126.8170803350375,37.19385184071644,2024-10-24 19:36:42,2024-10-24 19:36:42,2024-10-24 19:41:42.000000000
1591,23,50,19,8930e039d4fffff,8930e038e4fffff,126.82047187658782,37.19151696624539,126.82240819413498,37.211491392799715,2024-10-24 19:37:58,2024-10-24 19:37:58,2024-10-24 19:42:58.000000000
1592,50,26,19,8930e038e4fffff,8930e039d43ffff,126.8235883237755,37.211748138601614,126.81904926674318,37.19418848208194,2024-10-24 19:38:24,2024-10-24 19:38:24,2024-10-24 19:43:24.000000000
1593,26,38,19,8930e039d43ffff,8930e039d07ffff,126.81705151750532,37.19399558859445,126.82334650199866,37.20068085720288,2024-10-24 19:38:42,2024-10-24 19:38:42,2024-10-24 19:43:42.000000000
1594,51,60,19,8930e038e4bffff,8930e038a9bffff,126.82131930022204,37.21028270825261,126.83339565980796,37.21424850044017,2024-10-24 19:38:50,2024-10-24 19:38:50,2024-10-24 19:43:50.000000000
1595,21,58,19,8930e039d57ffff,8930e038ac7ffff,126.81802299618226,37.19753575545334,126.83539328125724,37.20897971886988,2024-10-24 19:39:21,2024-10-24 19:39:21,2024-10-24 19:49:04.072152006
1596,50,72,19,8930e038e4fffff,8930e038367ffff,126.82342943720438,37.21060622458645,126.81125746076856,37.2074996881231,2024-10-24 19:39:39,2024-10-24 19:39:39,2024-10-24 19:44:39.000000000
1597,23,42,19,8930e039d4fffff,8930e039993ffff,126.81974147772053,37.19228423875713,126.83184130109672,37.19742526558576,2024-10-24 19:39:55,2024-10-24 19:39:55,2024-10-24 19:44:55.000000000
1598,21,72,19,8930e039d57ffff,8930e038367ffff,126.8189415234079,37.19615820975039,126.81153961458556,37.20648894181373,2024-10-24 19:40:18,2024-10-24 19:40:18,2024-10-24 19:45:18.000000000
1599,50,64,19,8930e038e4fffff,8930e038a73ffff,126.82170806845532,37.21279692020582,126.842552114688,37.20230968414399,2024-10-24 19:40:38,2024-10-24 19:40:38,2024-10-24 19:45:38.000000000
1600,55,50,19,8930e038ad3ffff,8930e038e4fffff,126.8313536633655,37.20951123693478,126.82241102456337,37.21118635133553,2024-10-24 19:40:41,2024-10-24 19:40:41,2024-10-24 19:45:41.000000000
1601,39,50,19,8930e039d03ffff,8930e038e4fffff,126.8209153518638,37.201174627262674,126.82343564648215,37.2105962015626,2024-10-24 19:41:09,2024-10-24 19:41:09,2024-10-24 19:46:09.000000000
1602,58,37,19,8930e038ac7ffff,8930e039d0bffff,126.83432859874344,37.20783117534635,126.82130801260033,37.19737389863351,2024-10-24 19:41:50,2024-10-24 19:41:50,2024-10-24 19:46:50.000000000
1603,23,50,19,8930e039d4fffff,8930e038e4fffff,126.82203268680423,37.19187664601066,126.82334781260649,37.21228265915334,2024-10-24 19:42:33,2024-10-24 19:42:33,2024-10-24 19:49:12.454963302
1604,50,37,19,8930e038e4fffff,8930e039d0bffff,126.82233391666044,37.211835218125586,126.82092645776196,37.19796968696633,2024-10-24 19:43:41,2024-10-24 19:43:41,2024-10-24 19:48:41.000000000
1605,64,55,19,8930e038a73ffff,8930e038ad3ffff,126.8433863163049,37.203171838673526,126.83043683350589,37.20822964057087,2024-10-24 19:44:06,2024-10-24 19:44:06,2024-10-24 19:52:33.825198144
1606,23,18,19,8930e039d4fffff,8930e039d73ffff,126.82198862195828,37.19104034178566,126.8242940341488,37.1952106144231,2024-10-24 19:44:14,2024-10-24 19:44:14,2024-10-24 19:49:14.000000000
1607,71,58,19,8930e038a0bffff,8930e038ac7ffff,126.84064038571786,37.20617304304085,126.83566603152396,37.20720862344151,2024-10-24 19:44:24,2024-10-24 19:44:24,2024-10-24 19:50:24.739707906
1608,51,71,19,8930e038e4bffff,8930e038a0bffff,126.81853378387962,37.2106657195332,126.84027138289852,37.20533191811259,2024-10-24 19:44:29,2024-10-24 19:44:29,2024-10-24 19:49:29.000000000
1609,51,39,19,8930e038e4bffff,8930e039d03ffff,126.81939685989312,37.209083585591266,126.82197013644004,37.20032976568438,2024-10-24 19:44:51,2024-10-24 19:44:51,2024-10-24 19:49:51.000000000
1610,23,19,19,8930e039d4fffff,8930e039d67ffff,126.82042092374492,37.19182770374866,126.82785173123136,37.19534091405548,2024-10-24 19:44:57,2024-10-24 19:44:57,2024-10-24 19:52:49.607769606
1611,50,38,19,8930e038e4fffff,8930e039d07ffff,126.82252997789412,37.21201219906499,126.82325482763616,37.2013873573773,2024-10-24 19:44:58,2024-10-24 19:44:58,2024-10-24 19:49:58.000000000
1612,26,38,19,8930e039d43ffff,8930e039d07ffff,126.81885968378823,37.19357187587432,126.824801858335,37.20079180645587,2024-10-24 19:45:09,2024-10-24 19:45:09,2024-10-24 19:50:09.000000000
1613,39,26,19,8930e039d03ffff,8930e039d43ffff,126.82129050721908,37.19999475348517,126.81871630368109,37.19223215684487,2024-10-24 19:45:29,2024-10-24 19:45:29,2024-10-24 19:50:29.000000000
1614,71,34,19,8930e038a0bffff,8930e039d17ffff,126.83951140093748,37.204217444559774,126.8200912995293,37.20313227664395,2024-10-24 19:45:49,2024-10-24 19:45:49,2024-10-24 19:50:49.000000000
1615,34,21,19,8930e039d17ffff,8930e039d57ffff,126.8222615357216,37.20423931102513,126.81784190220876,37.19700250168571,2024-10-24 19:46:07,2024-10-24 19:46:07,2024-10-24 19:54:48.479655772
1616,50,26,19,8930e038e4fffff,8930e039d43ffff,126.82358733046796,37.21130157738109,126.81704473795952,37.19324321337152,2024-10-24 19:46:09,2024-10-24 19:46:09,2024-10-24 19:54:42.223699506
1617,50,39,19,8930e038e4fffff,8930e039d03ffff,126.8232480871998,37.21249535825254,126.82139996287871,37.198997738343,2024-10-24 19:46:12,2024-10-24 19:46:12,2024-10-24 19:51:12.000000000
1618,51,21,19,8930e038e4bffff,8930e039d57ffff,126.82051071636602,37.210825854624645,126.8179884417956,37.1964012259465,2024-10-24 19:46:27,2024-10-24 19:46:27,2024-10-24 19:54:59.304196097
1619,55,51,19,8930e038ad3ffff,8930e038e4bffff,126.83133056977698,37.209337331376986,126.8201098649838,37.21171446423852,2024-10-24 19:47:41,2024-10-24 19:47:41,2024-10-24 19:52:41.000000000
1620,37,50,19,8930e039d0bffff,8930e038e4fffff,126.82070906101328,37.19787185013653,126.8209774358311,37.21133932000497,2024-10-24 19:49:12,2024-10-24 19:49:12,2024-10-24 19:54:12.000000000
1621,56,50,19,8930e038acfffff,8930e038e4fffff,126.83606841533545,37.20647323531626,126.8210358702248,37.21196848621429,2024-10-24 19:49:37,2024-10-24 19:49:37,2024-10-24 19:54:37.000000000
1622,26,17,19,8930e039d43ffff,8930e039d77ffff,126.81754658278196,37.192599443358255,126.82500977182056,37.19681730455243,2024-10-24 19:50:57,2024-10-24 19:50:57,2024-10-24 20:04:04.659380327
1623,70,71,19,8930e038a13ffff,8930e038a0bffff,126.8377024799703,37.208262976910795,126.84118260042791,37.20557003795612,2024-10-24 19:51:24,2024-10-24 19:51:24,2024-10-24 19:56:24.000000000
1624,56,38,19,8930e038acfffff,8930e039d07ffff,126.83483691772008,37.20492506256623,126.82380711789568,37.20090443104132,2024-10-24 19:51:26,2024-10-24 19:51:26,2024-10-24 19:56:26.000000000
1625,48,50,19,8930e038e67ffff,8930e038e4fffff,126.83009703314325,37.215394201293314,126.8218191071198,37.21134486132168,2024-10-24 19:52:12,2024-10-24 19:52:12,2024-10-24 19:57:12.000000000
1626,50,50,19,8930e038e4fffff,8930e038e4fffff,126.82276808977356,37.211572156241246,126.82295888955136,37.21213111993837,2024-10-24 19:52:13,2024-10-24 19:52:13,2024-10-24 19:57:13.000000000
1627,71,50,19,8930e038a0bffff,8930e038e4fffff,126.83840603609136,37.2050850411182,126.82172951318304,37.21070137610759,2024-10-24 19:52:25,2024-10-24 19:52:25,2024-10-24 19:57:25.000000000
1628,50,7,19,8930e038e4fffff,8930e039da7ffff,126.82278444519038,37.211558902610754,126.82835375344324,37.20747659342248,2024-10-24 19:52:34,2024-10-24 19:52:34,2024-10-24 19:57:34.000000000
1629,37,12,19,8930e039d0bffff,8930e039d8fffff,126.8221941246115,37.19797801909457,126.8202277260009,37.20571789148657,2024-10-24 19:52:44,2024-10-24 19:52:44,2024-10-24 19:57:44.000000000
1630,71,33,19,8930e038a0bffff,8930e039d23ffff,126.8386782983544,37.20493524188324,126.82875878395396,37.19952425402251,2024-10-24 19:53:16,2024-10-24 19:53:16,2024-10-24 19:58:16.000000000
1631,37,51,19,8930e039d0bffff,8930e038e4bffff,126.82116025416325,37.19618440988793,126.81872104900368,37.210503927597145,2024-10-24 19:55:20,2024-10-24 19:55:20,2024-10-24 20:01:58.154944502
1632,50,37,19,8930e038e4fffff,8930e039d0bffff,126.82102766501032,37.211695380907706,126.82258774279168,37.1967669293622,2024-10-24 19:55:28,2024-10-24 19:55:28,2024-10-24 20:11:17.435529874
1633,12,18,19,8930e039d8fffff,8930e039d73ffff,126.81947338351384,37.20467861194852,126.82444014352996,37.19490393980014,2024-10-24 19:55:40,2024-10-24 19:55:40,2024-10-24 20:00:40.000000000
1634,37,4,19,8930e039d0bffff,8930e039db3ffff,126.81996481126473,37.19795438449697,126.82184924134502,37.209229533410415,2024-10-24 19:56:26,2024-10-24 19:56:26,2024-10-24 20:01:26.000000000
1635,23,38,19,8930e039d4fffff,8930e039d07ffff,126.82105716319066,37.19192538623603,126.82348559285708,37.20145395074986,2024-10-24 19:56:55,2024-10-24 19:56:55,2024-10-24 20:01:55.000000000
1636,18,50,19,8930e039d73ffff,8930e038e4fffff,126.82280782936652,37.19508588469179,126.8214268493447,37.21138097134205,2024-10-24 19:57:05,2024-10-24 19:57:05,2024-10-24 20:03:24.546933074
1637,18,32,19,8930e039d73ffff,8930e039d27ffff,126.82460427163645,37.194621150355154,126.8312899776265,37.20136069161027,2024-10-24 19:59:29,2024-10-24 19:59:29,2024-10-24 20:04:29.000000000
1638,50,37,20,8930e038e4fffff,8930e039d0bffff,126.8228151893817,37.21247218822989,126.82223542284602,37.19797154319031,2024-10-24 20:00:44,2024-10-24 20:00:44,2024-10-24 20:05:44.000000000
1639,10,37,20,8930e039d97ffff,8930e039d0bffff,126.81664444646523,37.21048396328678,126.82175516642134,37.19624057118361,2024-10-24 20:01:00,2024-10-24 20:01:00,2024-10-24 20:06:00.000000000
1640,37,21,20,8930e039d0bffff,8930e039d57ffff,126.82252013838804,37.19663444322786,126.81876151849345,37.19736863262029,2024-10-24 20:01:19,2024-10-24 20:01:19,2024-10-24 20:06:19.000000000
1641,64,58,20,8930e038a73ffff,8930e038ac7ffff,126.84264643638149,37.202664378536475,126.8353604866729,37.20865616802904,2024-10-24 20:01:44,2024-10-24 20:01:44,2024-10-24 20:06:44.000000000
1642,70,50,20,8930e038a13ffff,8930e038e4fffff,126.83639308482977,37.20979497876539,126.82315441748504,37.21099852649077,2024-10-24 20:01:47,2024-10-24 20:01:47,2024-10-24 20:06:47.000000000
1643,50,6,20,8930e038e4fffff,8930e039dabffff,126.82213978947873,37.21170977360812,126.82373017896909,37.20471387528486,2024-10-24 20:02:04,2024-10-24 20:02:04,2024-10-24 20:07:04.000000000
1644,50,55,20,8930e038e4fffff,8930e038ad3ffff,126.82332087869122,37.21067647407752,126.83041948385598,37.21047852682158,2024-10-24 20:02:16,2024-10-24 20:02:16,2024-10-24 20:07:16.000000000
1645,34,50,20,8930e039d17ffff,8930e038e4fffff,126.82232599666492,37.20364945622993,126.821526257659,37.21247343776943,2024-10-24 20:02:18,2024-10-24 20:02:18,2024-10-24 20:07:18.000000000
1646,34,21,20,8930e039d17ffff,8930e039d57ffff,126.82060761059756,37.20219137931702,126.81819800954588,37.19709880486355,2024-10-24 20:02:41,2024-10-24 20:02:41,2024-10-24 20:07:41.000000000
1647,26,38,20,8930e039d43ffff,8930e039d07ffff,126.8191930988054,37.19463764123016,126.82419791168186,37.20137648330925,2024-10-24 20:03:10,2024-10-24 20:03:10,2024-10-24 20:08:10.000000000
1648,32,50,20,8930e039d27ffff,8930e038e4fffff,126.83047849558568,37.20213965546151,126.82216840019906,37.21286495076009,2024-10-24 20:03:18,2024-10-24 20:03:18,2024-10-24 20:08:18.000000000
1649,37,51,20,8930e039d0bffff,8930e038e4bffff,126.82149021784286,37.19613204652656,126.81908800591924,37.210641013912706,2024-10-24 20:04:34,2024-10-24 20:04:34,2024-10-24 20:10:36.515368798
1650,48,48,20,8930e038e67ffff,8930e038e67ffff,126.83143728910534,37.2139575660538,126.82997017025518,37.215058644913555,2024-10-24 20:05:19,2024-10-24 20:05:19,2024-10-24 20:10:19.000000000
1651,37,19,20,8930e039d0bffff,8930e039d67ffff,126.82141144876464,37.19674150855795,126.82840215266432,37.19530318554262,2024-10-24 20:06:24,2024-10-24 20:06:24,2024-10-24 20:11:24.000000000
1652,55,37,20,8930e038ad3ffff,8930e039d0bffff,126.83060386566218,37.20785204429709,126.81999933247472,37.19686169299349,2024-10-24 20:07:45,2024-10-24 20:07:45,2024-10-24 20:12:45.000000000
1653,50,64,20,8930e038e4fffff,8930e038a73ffff,126.82401034089789,37.21118556423795,126.841327782544,37.20410571678117,2024-10-24 20:07:51,2024-10-24 20:07:51,2024-10-24 20:12:51.000000000
1654,39,21,20,8930e039d03ffff,8930e039d57ffff,126.82110373066372,37.20078158740739,126.81838562194756,37.195036280121315,2024-10-24 20:07:55,2024-10-24 20:07:55,2024-10-24 20:12:55.000000000
1655,21,33,20,8930e039d57ffff,8930e039d23ffff,126.81705807629892,37.19641684177879,126.82884029427942,37.199724040642934,2024-10-24 20:08:37,2024-10-24 20:08:37,2024-10-24 20:13:37.000000000
1656,37,12,20,8930e039d0bffff,8930e039d8fffff,126.82086569768592,37.19647963342699,126.81962851787064,37.20372541650322,2024-10-24 20:09:00,2024-10-24 20:09:00,2024-10-24 20:14:00.000000000
1657,38,21,20,8930e039d07ffff,8930e039d57ffff,126.82464550970258,37.202123753838904,126.81810613671485,37.196677461100286,2024-10-24 20:09:24,2024-10-24 20:09:24,2024-10-24 20:14:24.000000000
1658,37,4,20,8930e039d0bffff,8930e039db3ffff,126.82065445404808,37.19636732021664,126.8215578208452,37.20836725180838,2024-10-24 20:10:08,2024-10-24 20:10:08,2024-10-24 20:15:08.000000000
1659,50,48,20,8930e038e4fffff,8930e038e67ffff,126.82115853976318,37.21101780235995,126.8310405822698,37.21382083215777,2024-10-24 20:12:30,2024-10-24 20:12:30,2024-10-24 20:17:30.000000000
1660,50,72,20,8930e038e4fffff,8930e038367ffff,126.82152167043142,37.21049212220957,126.81193899885254,37.20627236843828,2024-10-24 20:13:17,2024-10-24 20:13:17,2024-10-24 20:18:17.000000000
1661,21,38,20,8930e039d57ffff,8930e039d07ffff,126.81876475118575,37.19731571312198,126.82484156392556,37.199865796935,2024-10-24 20:13:57,2024-10-24 20:13:57,2024-10-24 20:18:57.000000000
1662,71,58,20,8930e038a0bffff,8930e038ac7ffff,126.84058585346052,37.20563999843236,126.83434898145228,37.20931290412496,2024-10-24 20:14:38,2024-10-24 20:14:38,2024-10-24 20:19:38.000000000
1663,50,60,20,8930e038e4fffff,8930e038a9bffff,126.82115128498153,37.21111590626099,126.8313845713218,37.21308390295425,2024-10-24 20:15:01,2024-10-24 20:15:01,2024-10-24 20:20:03.686453302
1664,51,37,20,8930e038e4bffff,8930e039d0bffff,126.8204060494744,37.210008472425606,126.82022007831776,37.19812637427769,2024-10-24 20:15:32,2024-10-24 20:15:32,2024-10-24 20:20:32.000000000
1665,51,37,20,8930e038e4bffff,8930e039d0bffff,126.82099349755916,37.20990242737945,126.82175015750786,37.19809951578886,2024-10-24 20:15:32,2024-10-24 20:15:32,2024-10-24 20:20:32.000000000
